"Arc_ID"	"VALUE"
231	420.526300
232	420.526300
233	420.526300
234	420.526300
235	420.526300
236	420.526300
237	420.526300
238	420.526300
239	420.526300
240	420.526300
241	420.526300
242	420.526300
243	420.526300
244	420.526300
245	420.526300
246	420.526300
247	420.526300
248	420.526300
249	420.526300
250	420.526300
251	420.526300
252	420.526300
253	420.526300
254	420.526300
255	420.526300
256	420.526300
257	420.526300
258	420.526300
259	420.526300
260	420.526300
261	420.526300
262	420.526300
263	420.526300
264	420.526300
265	420.526300
266	420.526300
267	420.526300
268	420.526300
269	420.526300
270	420.526300
271	420.526300
272	420.526300
273	420.526300
274	420.526300
275	420.526300
276	420.526300
277	420.526300
278	420.526300
279	420.526300
280	420.526300
281	420.526300
282	420.526300
283	420.526300
284	420.526300
285	420.526300
286	420.526300
287	420.526300
288	420.526300
289	420.526300
290	420.526300
291	420.526300
292	420.526300
293	420.526300
294	420.526300
295	420.526300
296	420.526300
297	420.526300
298	420.526300
299	420.526300
300	420.526300
301	420.526300
302	420.526300
303	447.460400
304	447.460400
305	447.460400
306	447.460400
307	447.460400
308	447.460400
309	447.460400
310	447.460400
311	447.460400
312	447.460400
313	447.460400
314	447.460400
315	447.460400
316	447.460400
317	447.460400
318	447.460400
319	447.460400
320	447.460400
321	447.460400
322	447.460400
323	447.460400
324	447.460400
325	447.460400
326	447.460400
327	447.460400
328	447.460400
329	447.460400
330	447.460400
331	447.460400
332	447.460400
333	447.460400
334	447.460400
335	447.460400
336	447.460400
337	447.460400
338	447.460400
339	447.460400
340	447.460400
341	447.460400
342	447.460400
343	447.460400
344	447.460400
345	447.460400
346	447.460400
347	447.460400
348	447.460400
349	447.460400
350	447.460400
351	447.460400
352	447.460400
353	447.460400
354	447.460400
355	447.460400
356	447.460400
357	447.460400
358	447.460400
359	447.460400
360	447.460400
361	447.460400
362	447.460400
363	447.460400
364	447.460400
365	447.460400
366	447.460400
367	447.460400
368	447.460400
369	447.460400
370	447.460400
371	447.460400
372	447.460400
373	447.460400
374	447.460400
375	447.460400
376	447.460400
377	447.460400
378	447.460400
379	447.460400
380	447.460400
381	447.460400
382	447.460400
383	447.460400
384	447.460400
385	447.460400
386	447.460400
387	447.460400
388	447.460400
389	447.460400
390	447.460400
391	447.460400
392	447.460400
393	447.460400
394	447.460400
395	447.460400
396	447.460400
397	447.460400
398	447.460400
399	447.460400
400	447.460400
401	447.460400
402	447.460400
403	447.460400
404	447.460400
405	447.460400
406	447.460400
407	447.460400
408	447.460400
409	447.460400
410	447.460400
411	447.460400
412	447.460400
413	447.460400
414	447.460400
415	447.460400
416	447.460400
417	447.460400
418	447.460400
419	447.460400
420	447.460400
421	447.460400
422	447.460400
423	447.460400
424	447.460400
425	447.460400
426	447.460400
427	447.460400
428	447.460400
429	447.460400
430	447.460400
431	447.460400
432	447.460400
433	447.460400
434	447.460400
435	447.460400
436	447.460400
437	447.460400
438	447.460400
439	447.460400
440	447.460400
441	447.460400
442	447.460400
443	447.460400
444	447.460400
445	447.460400
446	447.460400
447	447.460400
448	447.460400
449	447.460400
450	447.460400
451	447.460400
452	447.460400
453	447.460400
454	447.460400
455	447.460400
456	447.460400
457	447.460400
458	447.460400
459	447.460400
460	447.460400
461	447.460400
462	447.460400
463	447.460400
464	447.460400
465	447.460400
466	447.460400
467	447.460400
468	447.460400
469	447.460400
470	447.460400
471	474.357800
472	474.357800
473	474.357800
474	474.357800
475	474.357800
476	474.357800
477	474.357800
478	474.357800
479	474.357800
480	474.357800
481	474.357800
482	474.357800
483	474.357800
484	474.357800
485	474.357800
486	474.357800
487	474.357800
488	474.357800
489	474.357800
490	474.357800
491	474.357800
492	474.357800
493	474.357800
494	474.357800
495	474.357800
496	474.357800
497	474.357800
498	474.357800
499	474.357800
500	474.357800
501	474.357800
502	474.357800
503	474.357800
504	474.357800
505	474.357800
506	474.357800
507	474.357800
508	474.357800
509	474.357800
510	474.357800
511	474.357800
512	474.357800
513	474.357800
514	474.357800
515	474.357800
516	474.357800
517	474.357800
518	474.357800
519	474.357800
520	474.357800
521	474.357800
522	474.357800
523	474.357800
524	474.357800
525	474.357800
526	474.357800
527	474.357800
528	474.357800
529	474.357800
530	474.357800
531	474.357800
532	474.357800
533	474.357800
534	474.357800
535	474.357800
536	474.357800
537	474.357800
538	474.357800
539	474.357800
540	474.357800
541	474.357800
542	474.357800
543	474.357800
544	474.357800
545	474.357800
546	474.357800
547	474.357800
548	474.357800
549	474.357800
550	474.357800
551	474.357800
552	474.357800
553	474.357800
554	474.357800
555	474.357800
556	474.357800
557	474.357800
558	474.357800
559	474.357800
560	474.357800
561	474.357800
562	474.357800
563	474.357800
564	474.357800
565	474.357800
566	474.357800
567	474.357800
568	474.357800
569	474.357800
570	474.357800
571	474.357800
572	474.357800
573	474.357800
574	474.357800
575	474.357800
576	474.357800
577	474.357800
578	474.357800
579	474.357800
580	474.357800
581	474.357800
582	474.357800
583	474.357800
584	474.357800
585	474.357800
586	474.357800
587	474.357800
588	474.357800
589	474.357800
590	474.357800
591	474.357800
592	474.357800
593	474.357800
594	474.357800
595	474.357800
596	474.357800
597	474.357800
598	474.357800
599	474.357800
600	474.357800
601	474.357800
602	474.357800
603	474.357800
604	474.357800
605	474.357800
606	474.357800
607	474.357800
608	474.357800
609	474.357800
610	474.357800
611	474.357800
612	474.357800
613	474.357800
614	474.357800
615	474.357800
616	474.357800
617	474.357800
618	474.357800
619	474.357800
620	474.357800
621	474.357800
622	474.357800
623	474.357800
624	474.357800
625	474.357800
626	474.357800
627	474.357800
628	474.357800
629	474.357800
630	474.357800
631	474.357800
632	474.357800
633	474.357800
634	474.357800
635	474.357800
636	474.357800
637	474.357800
638	474.357800
639	474.357800
640	474.357800
641	474.357800
642	474.357800
643	474.357800
644	474.357800
645	474.357800
646	474.357800
647	474.357800
648	474.357800
649	474.357800
650	474.357800
651	474.357800
652	474.357800
653	474.357800
654	474.357800
655	474.357800
656	474.357800
657	474.357800
658	474.357800
659	501.216200
660	501.216200
661	501.216200
662	501.216200
663	501.216200
664	501.216200
665	501.216200
666	501.216200
667	501.216200
668	501.216200
669	501.216200
670	501.216200
671	501.216200
672	501.216200
673	501.216200
674	501.216200
675	501.216200
676	501.216200
677	501.216200
678	501.216200
679	501.216200
680	501.216200
681	501.216200
682	501.216200
683	501.216200
684	501.216200
685	501.216200
686	501.216200
687	501.216200
688	501.216200
689	501.216200
690	501.216200
691	501.216200
692	501.216200
693	501.216200
694	501.216200
695	501.216200
696	501.216200
697	501.216200
698	501.216200
699	501.216200
700	501.216200
701	501.216200
702	501.216200
703	501.216200
704	501.216200
705	501.216200
706	501.216200
707	501.216200
708	501.216200
709	501.216200
710	501.216200
711	501.216200
712	501.216200
713	501.216200
714	501.216200
715	501.216200
716	501.216200
717	501.216200
718	501.216200
719	501.216200
720	501.216200
721	501.216200
722	501.216200
723	501.216200
724	501.216200
725	501.216200
726	501.216200
727	501.216200
728	501.216200
729	501.216200
730	501.216200
731	501.216200
732	501.216200
733	501.216200
734	501.216200
735	501.216200
736	501.216200
737	501.216200
738	501.216200
739	501.216200
740	501.216200
741	501.216200
742	501.216200
743	501.216200
744	501.216200
745	501.216200
746	501.216200
747	501.216200
748	501.216200
749	501.216200
750	501.216200
751	501.216200
752	501.216200
753	501.216200
754	501.216200
755	501.216200
756	501.216200
757	501.216200
758	501.216200
759	501.216200
760	501.216200
761	501.216200
762	501.216200
763	501.216200
764	501.216200
765	501.216200
766	501.216200
767	501.216200
768	501.216200
769	501.216200
770	501.216200
771	501.216200
772	501.216200
773	501.216200
774	501.216200
775	501.216200
776	501.216200
777	501.216200
778	501.216200
779	501.216200
780	501.216200
781	501.216200
782	501.216200
783	501.216200
784	501.216200
785	501.216200
786	501.216200
787	501.216200
788	501.216200
789	501.216200
790	501.216200
791	501.216200
792	501.216200
793	501.216200
794	501.216200
795	501.216200
796	501.216200
797	501.216200
798	501.216200
799	501.216200
800	501.216200
801	501.216200
802	501.216200
803	501.216200
804	501.216200
805	501.216200
806	501.216200
807	501.216200
808	501.216200
809	501.216200
810	501.216200
811	501.216200
812	501.216200
813	501.216200
814	501.216200
815	501.216200
816	501.216200
817	501.216200
818	501.216200
819	501.216200
820	501.216200
821	501.216200
822	501.216200
823	501.216200
824	501.216200
825	501.216200
826	501.216200
827	501.216200
828	501.216200
829	501.216200
830	501.216200
831	501.216200
832	501.216200
833	501.216200
834	501.216200
835	501.216200
836	501.216200
837	501.216200
838	501.216200
839	501.216200
840	501.216200
841	501.216200
842	501.216200
843	501.216200
844	501.216200
845	501.216200
846	501.216200
847	501.216200
848	501.216200
849	501.216200
850	501.216200
851	501.216200
852	501.216200
853	501.216200
854	501.216200
855	501.216200
856	501.216200
857	501.216200
858	501.216200
859	501.216200
860	501.216200
861	501.216200
862	501.216200
863	501.216200
864	501.216200
865	501.216200
866	501.216200
867	501.216200
868	501.216200
869	501.216200
870	501.216200
871	501.216200
872	501.216200
873	501.216200
874	501.216200
875	528.033400
876	528.033400
877	528.033400
878	528.033400
879	528.033400
880	528.033400
881	528.033400
882	528.033400
883	528.033400
884	528.033400
885	528.033400
886	528.033400
887	528.033400
888	528.033400
889	528.033400
890	528.033400
891	528.033400
892	528.033400
893	528.033400
894	528.033400
895	528.033400
896	528.033400
897	528.033400
898	528.033400
899	528.033400
900	528.033400
901	528.033400
902	528.033400
903	528.033400
904	528.033400
905	528.033400
906	528.033400
907	528.033400
908	528.033400
909	528.033400
910	528.033400
911	528.033400
912	528.033400
913	528.033400
914	528.033400
915	528.033400
916	528.033400
917	528.033400
918	528.033400
919	528.033400
920	528.033400
921	528.033400
922	528.033400
923	528.033400
924	528.033400
925	528.033400
926	528.033400
927	528.033400
928	528.033400
929	528.033400
930	528.033400
931	528.033400
932	528.033400
933	528.033400
934	528.033400
935	528.033400
936	528.033400
937	528.033400
938	528.033400
939	528.033400
940	528.033400
941	528.033400
942	528.033400
943	528.033400
944	528.033400
945	528.033400
946	528.033400
947	528.033400
948	528.033400
949	528.033400
950	528.033400
951	528.033400
952	528.033400
953	528.033400
954	528.033400
955	528.033400
956	528.033400
957	528.033400
958	528.033400
959	528.033400
960	528.033400
961	528.033400
962	528.033400
963	528.033400
964	528.033400
965	528.033400
966	528.033400
967	528.033400
968	528.033400
969	528.033400
970	528.033400
971	528.033400
972	528.033400
973	528.033400
974	528.033400
975	528.033400
976	528.033400
977	528.033400
978	528.033400
979	528.033400
980	528.033400
981	528.033400
982	528.033400
983	528.033400
984	528.033400
985	528.033400
986	528.033400
987	528.033400
988	528.033400
989	528.033400
990	528.033400
991	528.033400
992	528.033400
993	528.033400
994	528.033400
995	528.033400
996	528.033400
997	528.033400
998	528.033400
999	528.033400
1000	528.033400
1001	528.033400
1002	528.033400
1003	528.033400
1004	528.033400
1005	528.033400
1006	528.033400
1007	528.033400
1008	528.033400
1009	528.033400
1010	528.033400
1011	528.033400
1012	528.033400
1013	528.033400
1014	528.033400
1015	528.033400
1016	528.033400
1017	528.033400
1018	528.033400
1019	528.033400
1020	528.033400
1021	528.033400
1022	528.033400
1023	528.033400
1024	528.033400
1025	528.033400
1026	528.033400
1027	528.033400
1028	528.033400
1029	528.033400
1030	528.033400
1031	528.033400
1032	528.033400
1033	528.033400
1034	528.033400
1035	528.033400
1036	528.033400
1037	528.033400
1038	528.033400
1039	528.033400
1040	528.033400
1041	528.033400
1042	528.033400
1043	528.033400
1044	528.033400
1045	528.033400
1046	528.033400
1047	528.033400
1048	528.033400
1049	528.033400
1050	528.033400
1051	528.033400
1052	528.033400
1053	528.033400
1054	528.033400
1055	528.033400
1056	528.033400
1057	528.033400
1058	528.033400
1059	528.033400
1060	528.033400
1061	528.033400
1062	528.033400
1063	528.033400
1064	528.033400
1065	528.033400
1066	528.033400
1067	528.033400
1068	528.033400
1069	528.033400
1070	528.033400
1071	528.033400
1072	528.033400
1073	528.033400
1074	528.033400
1075	528.033400
1076	528.033400
1077	528.033400
1078	528.033400
1079	528.033400
1080	528.033400
1081	528.033400
1082	528.033400
1083	528.033400
1084	528.033400
1085	528.033400
1086	528.033400
1087	528.033400
1088	528.033400
1089	528.033400
1090	528.033400
1091	528.033400
1092	528.033400
1093	528.033400
1094	528.033400
1095	528.033400
1096	528.033400
1097	554.807400
1098	554.807400
1099	554.807400
1100	554.807400
1101	554.807400
1102	554.807400
1103	554.807400
1104	554.807400
1105	554.807400
1106	554.807400
1107	554.807400
1108	554.807400
1109	554.807400
1110	554.807400
1111	554.807400
1112	554.807400
1113	554.807400
1114	554.807400
1115	554.807400
1116	554.807400
1117	554.807400
1118	554.807400
1119	554.807400
1120	554.807400
1121	554.807400
1122	554.807400
1123	554.807400
1124	554.807400
1125	554.807400
1126	554.807400
1127	554.807400
1128	554.807400
1129	554.807400
1130	554.807400
1131	554.807400
1132	554.807400
1133	554.807400
1134	554.807400
1135	554.807400
1136	554.807400
1137	554.807400
1138	554.807400
1139	554.807400
1140	554.807400
1141	554.807400
1142	554.807400
1143	554.807400
1144	554.807400
1145	554.807400
1146	554.807400
1147	554.807400
1148	554.807400
1149	554.807400
1150	554.807400
1151	554.807400
1152	554.807400
1153	554.807400
1154	554.807400
1155	554.807400
1156	554.807400
1157	554.807400
1158	554.807400
1159	554.807400
1160	554.807400
1161	554.807400
1162	554.807400
1163	554.807400
1164	554.807400
1165	554.807400
1166	554.807400
1167	554.807400
1168	554.807400
1169	554.807400
1170	554.807400
1171	554.807400
1172	554.807400
1173	554.807400
1174	554.807400
1175	554.807400
1176	554.807400
1177	554.807400
1178	554.807400
1179	554.807400
1180	554.807400
1181	554.807400
1182	554.807400
1183	554.807400
1184	554.807400
1185	554.807400
1186	554.807400
1187	554.807400
1188	554.807400
1189	554.807400
1190	554.807400
1191	554.807400
1192	554.807400
1193	554.807400
1194	554.807400
1195	554.807400
1196	554.807400
1197	554.807400
1198	554.807400
1199	554.807400
1200	554.807400
1201	554.807400
1202	554.807400
1203	554.807400
1204	554.807400
1205	554.807400
1206	554.807400
1207	554.807400
1208	554.807400
1209	554.807400
1210	554.807400
1211	554.807400
1212	554.807400
1213	554.807400
1214	554.807400
1215	554.807400
1216	554.807400
1217	554.807400
1218	554.807400
1219	554.807400
1220	554.807400
1221	554.807400
1222	554.807400
1223	554.807400
1224	554.807400
1225	554.807400
1226	554.807400
1227	554.807400
1228	554.807400
1229	554.807400
1230	554.807400
1231	554.807400
1232	554.807400
1233	554.807400
1234	554.807400
1235	554.807400
1236	554.807400
1237	554.807400
1238	554.807400
1239	554.807400
1240	554.807400
1241	554.807400
1242	554.807400
1243	554.807400
1244	554.807400
1245	554.807400
1246	554.807400
1247	554.807400
1248	554.807400
1249	554.807400
1250	554.807400
1251	554.807400
1252	554.807400
1253	554.807400
1254	554.807400
1255	554.807400
1256	554.807400
1257	554.807400
1258	554.807400
1259	554.807400
1260	554.807400
1261	554.807400
1262	554.807400
1263	554.807400
1264	554.807400
1265	554.807400
1266	554.807400
1267	554.807400
1268	554.807400
1269	554.807400
1270	554.807400
1271	554.807400
1272	554.807400
1273	554.807400
1274	554.807400
1275	554.807400
1276	554.807400
1277	554.807400
1278	554.807400
1279	554.807400
1280	554.807400
1281	554.807400
1282	554.807400
1283	554.807400
1284	554.807400
1285	554.807400
1286	554.807400
1287	554.807400
1288	554.807400
1289	554.807400
1290	554.807400
1291	554.807400
1292	554.807400
1293	554.807400
1294	554.807400
1295	554.807400
1296	554.807400
1297	554.807400
1298	554.807400
1299	554.807400
1300	554.807400
1301	554.807400
1302	554.807400
1303	554.807400
1304	554.807400
1305	554.807400
1306	581.535700
1307	581.535700
1308	581.535700
1309	581.535700
1310	581.535700
1311	581.535700
1312	581.535700
1313	581.535700
1314	581.535700
1315	581.535700
1316	581.535700
1317	581.535700
1318	581.535700
1319	581.535700
1320	581.535700
1321	581.535700
1322	581.535700
1323	581.535700
1324	581.535700
1325	581.535700
1326	581.535700
1327	581.535700
1328	581.535700
1329	581.535700
1330	581.535700
1331	581.535700
1332	581.535700
1333	581.535700
1334	581.535700
1335	581.535700
1336	581.535700
1337	581.535700
1338	581.535700
1339	581.535700
1340	581.535700
1341	581.535700
1342	581.535700
1343	581.535700
1344	581.535700
1345	581.535700
1346	581.535700
1347	581.535700
1348	581.535700
1349	581.535700
1350	581.535700
1351	581.535700
1352	581.535700
1353	581.535700
1354	581.535700
1355	581.535700
1356	581.535700
1357	581.535700
1358	581.535700
1359	581.535700
1360	581.535700
1361	581.535700
1362	581.535700
1363	581.535700
1364	581.535700
1365	581.535700
1366	581.535700
1367	581.535700
1368	581.535700
1369	581.535700
1370	581.535700
1371	581.535700
1372	581.535700
1373	581.535700
1374	581.535700
1375	581.535700
1376	581.535700
1377	581.535700
1378	581.535700
1379	581.535700
1380	581.535700
1381	581.535700
1382	581.535700
1383	581.535700
1384	581.535700
1385	581.535700
1386	581.535700
1387	581.535700
1388	581.535700
1389	581.535700
1390	581.535700
1391	581.535700
1392	581.535700
1393	581.535700
1394	581.535700
1395	581.535700
1396	581.535700
1397	581.535700
1398	581.535700
1399	581.535700
1400	581.535700
1401	581.535700
1402	581.535700
1403	581.535700
1404	581.535700
1405	581.535700
1406	581.535700
1407	581.535700
1408	581.535700
1409	581.535700
1410	581.535700
1411	581.535700
1412	581.535700
1413	581.535700
1414	581.535700
1415	581.535700
1416	581.535700
1417	581.535700
1418	581.535700
1419	581.535700
1420	581.535700
1421	581.535700
1422	581.535700
1423	581.535700
1424	581.535700
1425	581.535700
1426	581.535700
1427	581.535700
1428	581.535700
1429	581.535700
1430	581.535700
1431	581.535700
1432	581.535700
1433	581.535700
1434	581.535700
1435	581.535700
1436	581.535700
1437	581.535700
1438	581.535700
1439	581.535700
1440	581.535700
1441	581.535700
1442	581.535700
1443	581.535700
1444	581.535700
1445	581.535700
1446	581.535700
1447	581.535700
1448	581.535700
1449	581.535700
1450	581.535700
1451	581.535700
1452	581.535700
1453	581.535700
1454	581.535700
1455	581.535700
1456	581.535700
1457	581.535700
1458	581.535700
1459	581.535700
1460	581.535700
1461	581.535700
1462	581.535700
1463	581.535700
1464	581.535700
1465	581.535700
1466	581.535700
1467	581.535700
1468	581.535700
1469	581.535700
1470	581.535700
1471	581.535700
1472	581.535700
1473	581.535700
1474	581.535700
1475	581.535700
1476	581.535700
1477	581.535700
1478	581.535700
1479	581.535700
1480	581.535700
1481	581.535700
1482	581.535700
1483	581.535700
1484	581.535700
1485	581.535700
1486	581.535700
1487	581.535700
1488	581.535700
1489	581.535700
1490	581.535700
1491	581.535700
1492	581.535700
1493	581.535700
1494	581.535700
1495	581.535700
1496	581.535700
1497	581.535700
1498	581.535700
1499	581.535700
1500	581.535700
1501	581.535700
1502	581.535700
1503	581.535700
1504	581.535700
1505	581.535700
1506	581.535700
1507	581.535700
1508	581.535700
1509	581.535700
1510	581.535700
1511	581.535700
1512	581.535700
1513	581.535700
1514	581.535700
1515	581.535700
1516	608.216400
1517	608.216400
1518	608.216400
1519	608.216400
1520	608.216400
1521	608.216400
1522	608.216400
1523	608.216400
1524	608.216400
1525	608.216400
1526	608.216400
1527	608.216400
1528	608.216400
1529	608.216400
1530	608.216400
1531	608.216400
1532	608.216400
1533	608.216400
1534	608.216400
1535	608.216400
1536	608.216400
1537	608.216400
1538	608.216400
1539	608.216400
1540	608.216400
1541	608.216400
1542	608.216400
1543	608.216400
1544	608.216400
1545	608.216400
1546	608.216400
1547	608.216400
1548	608.216400
1549	608.216400
1550	608.216400
1551	608.216400
1552	608.216400
1553	608.216400
1554	608.216400
1555	608.216400
1556	608.216400
1557	608.216400
1558	608.216400
1559	608.216400
1560	608.216400
1561	608.216400
1562	608.216400
1563	608.216400
1564	608.216400
1565	608.216400
1566	608.216400
1567	608.216400
1568	608.216400
1569	608.216400
1570	608.216400
1571	608.216400
1572	608.216400
1573	608.216400
1574	608.216400
1575	608.216400
1576	608.216400
1577	608.216400
1578	608.216400
1579	608.216400
1580	608.216400
1581	608.216400
1582	608.216400
1583	608.216400
1584	608.216400
1585	608.216400
1586	608.216400
1587	608.216400
1588	608.216400
1589	608.216400
1590	608.216400
1591	608.216400
1592	608.216400
1593	608.216400
1594	608.216400
1595	608.216400
1596	608.216400
1597	608.216400
1598	608.216400
1599	608.216400
1600	608.216400
1601	608.216400
1602	608.216400
1603	608.216400
1604	608.216400
1605	608.216400
1606	608.216400
1607	608.216400
1608	608.216400
1609	608.216400
1610	608.216400
1611	608.216400
1612	608.216400
1613	608.216400
1614	608.216400
1615	608.216400
1616	608.216400
1617	608.216400
1618	608.216400
1619	608.216400
1620	608.216400
1621	608.216400
1622	608.216400
1623	608.216400
1624	608.216400
1625	608.216400
1626	608.216400
1627	608.216400
1628	608.216400
1629	608.216400
1630	608.216400
1631	608.216400
1632	608.216400
1633	608.216400
1634	608.216400
1635	608.216400
1636	608.216400
1637	608.216400
1638	608.216400
1639	608.216400
1640	608.216400
1641	608.216400
1642	608.216400
1643	608.216400
1644	608.216400
1645	608.216400
1646	608.216400
1647	608.216400
1648	608.216400
1649	608.216400
1650	608.216400
1651	608.216400
1652	608.216400
1653	608.216400
1654	608.216400
1655	608.216400
1656	608.216400
1657	608.216400
1658	608.216400
1659	608.216400
1660	608.216400
1661	608.216400
1662	608.216400
1663	608.216400
1664	608.216400
1665	608.216400
1666	608.216400
1667	608.216400
1668	608.216400
1669	608.216400
1670	608.216400
1671	608.216400
1672	608.216400
1673	608.216400
1674	608.216400
1675	608.216400
1676	608.216400
1677	608.216400
1678	608.216400
1679	608.216400
1680	608.216400
1681	608.216400
1682	608.216400
1683	608.216400
1684	608.216400
1685	608.216400
1686	608.216400
1687	608.216400
1688	608.216400
1689	608.216400
1690	608.216400
1691	608.216400
1692	608.216400
1693	608.216400
1694	608.216400
1695	608.216400
1696	608.216400
1697	608.216400
1698	608.216400
1699	608.216400
1700	608.216400
1701	608.216400
1702	608.216400
1703	608.216400
1704	608.216400
1705	608.216400
1706	608.216400
1707	608.216400
1708	608.216400
1709	608.216400
1710	608.216400
1711	608.216400
1712	608.216400
1713	608.216400
1714	608.216400
1715	608.216400
1716	608.216400
1717	608.216400
1718	608.216400
1719	608.216400
1720	608.216400
1721	608.216400
1722	608.216400
1723	608.216400
1724	608.216400
1725	608.216400
1726	608.216400
1727	608.216400
1728	608.216400
1729	608.216400
1730	634.847100
1731	634.847100
1732	634.847100
1733	634.847100
1734	634.847100
1735	634.847100
1736	634.847100
1737	634.847100
1738	634.847100
1739	634.847100
1740	634.847100
1741	634.847100
1742	634.847100
1743	634.847100
1744	634.847100
1745	634.847100
1746	634.847100
1747	634.847100
1748	634.847100
1749	634.847100
1750	634.847100
1751	634.847100
1752	634.847100
1753	634.847100
1754	634.847100
1755	634.847100
1756	634.847100
1757	634.847100
1758	634.847100
1759	634.847100
1760	634.847100
1761	634.847100
1762	634.847100
1763	634.847100
1764	634.847100
1765	634.847100
1766	634.847100
1767	634.847100
1768	634.847100
1769	634.847100
1770	634.847100
1771	634.847100
1772	634.847100
1773	634.847100
1774	634.847100
1775	634.847100
1776	634.847100
1777	634.847100
1778	634.847100
1779	634.847100
1780	634.847100
1781	634.847100
1782	634.847100
1783	634.847100
1784	634.847100
1785	634.847100
1786	634.847100
1787	634.847100
1788	634.847100
1789	634.847100
1790	634.847100
1791	634.847100
1792	634.847100
1793	634.847100
1794	634.847100
1795	634.847100
1796	634.847100
1797	634.847100
1798	634.847100
1799	634.847100
1800	634.847100
1801	634.847100
1802	634.847100
1803	634.847100
1804	634.847100
1805	634.847100
1806	634.847100
1807	634.847100
1808	634.847100
1809	634.847100
1810	634.847100
1811	634.847100
1812	634.847100
1813	634.847100
1814	634.847100
1815	634.847100
1816	634.847100
1817	634.847100
1818	634.847100
1819	634.847100
1820	634.847100
1821	634.847100
1822	634.847100
1823	634.847100
1824	634.847100
1825	634.847100
1826	634.847100
1827	634.847100
1828	634.847100
1829	634.847100
1830	634.847100
1831	634.847100
1832	634.847100
1833	634.847100
1834	634.847100
1835	634.847100
1836	634.847100
1837	634.847100
1838	634.847100
1839	634.847100
1840	634.847100
1841	634.847100
1842	634.847100
1843	634.847100
1844	634.847100
1845	634.847100
1846	634.847100
1847	634.847100
1848	634.847100
1849	634.847100
1850	634.847100
1851	634.847100
1852	634.847100
1853	634.847100
1854	634.847100
1855	634.847100
1856	634.847100
1857	634.847100
1858	634.847100
1859	634.847100
1860	634.847100
1861	634.847100
1862	634.847100
1863	634.847100
1864	634.847100
1865	634.847100
1866	634.847100
1867	634.847100
1868	634.847100
1869	634.847100
1870	634.847100
